"id_produto","nome_produto","preco","categoria_id","marca_id","fornecedor_id","data_estoque","status"
"9678","Camisa","1778.62","2","5","3","2022-05-14","Vendido"
"9679","Celular","1370.8","2","1","7","2022-09-23","Vendido"
"9680","Livro de Ficção","1606.23","3","3","1","2021-04-30","Vendido"
"9681","Bola de Futebol","835.16","1","3","8","2023-10-03","Vendido"
"9682","Livro de Ficção","14.62","5","6","10","2021-05-22","Vendido"
"9683","Camisa","653.79","5","2","4","2023-03-15","Estoque"
"9684","Livro de Ficção","1376.75","2","10","2","2022-09-24","Vendido"
"9685","Celular","223.36","4","6","5","2021-05-30","Vendido"
"9686","Livro de Ficção","960.21","5","6","6","2021-07-05","Estoque"
"9687","Celular","1689.65","2","1","5","2020-08-31","Vendido"
"9688","Celular","1201.76","4","2","1","2022-01-18","Vendido"
"9689","Chocolate","906.06","4","3","3","2021-12-27","Vendido"
"9690","Bola de Futebol","458.21","4","1","7","2023-05-20","Vendido"
"9691","Bola de Futebol","1087.95","2","4","10","2022-11-14","Vendido"
"9692","Camisa","20.59","4","7","3","2020-02-14","Vendido"
"9693","Livro de Ficção","528.16","2","8","10","2020-12-08","Estoque"
"9694","Celular","1811.09","5","1","8","2021-11-11","Vendido"
"9695","Celular","1844.67","1","1","2","2022-07-06","Estoque"
"9696","Chocolate","1177.9","4","1","3","2022-06-29","Vendido"
"9697","Celular","937.39","2","10","9","2020-05-10","Vendido"
"9698","Camisa","654.57","1","2","4","2020-03-02","Vendido"
"9699","Camisa","1896.22","5","1","6","2022-11-13","Vendido"
"9700","Chocolate","114.22","3","9","5","2021-01-05","Vendido"
"9701","Celular","1094.62","3","4","3","2021-11-15","Estoque"
"9702","Livro de Ficção","353.84","5","7","8","2022-01-18","Vendido"
"9703","Camisa","1748.04","1","8","2","2021-09-07","Vendido"
"9704","Celular","833.16","5","7","2","2022-05-12","Vendido"
"9705","Chocolate","1600.86","5","3","4","2023-07-31","Vendido"
"9706","Chocolate","488.14","4","2","4","2022-11-02","Vendido"
"9707","Chocolate","449.77","2","5","5","2021-04-07","Vendido"
"9708","Camisa","194.36","2","1","1","2022-05-18","Vendido"
"9709","Chocolate","1305.31","2","1","6","2022-12-10","Estoque"
"9710","Celular","704.85","4","2","1","2021-10-25","Estoque"
"9711","Camisa","173.03","4","4","3","2022-01-10","Vendido"
"9712","Chocolate","547.75","2","9","2","2022-07-06","Vendido"
"9713","Celular","1633.45","1","1","1","2022-02-09","Estoque"
"9714","Chocolate","417.96","1","7","2","2021-11-09","Estoque"
"9715","Celular","1857.98","2","4","4","2020-11-19","Estoque"
"9716","Camisa","131.68","4","7","2","2021-11-05","Vendido"
"9717","Celular","952.38","1","2","8","2022-11-03","Vendido"
"9718","Camisa","1419.73","1","3","1","2021-12-24","Estoque"
"9719","Celular","1007.41","1","3","5","2020-06-12","Estoque"
"9720","Chocolate","360.32","3","5","6","2021-11-24","Vendido"
"9721","Bola de Futebol","846.34","1","7","4","2020-01-05","Vendido"
"9722","Bola de Futebol","926.27","5","1","4","2021-07-26","Vendido"
"9723","Bola de Futebol","413.52","5","1","3","2021-11-23","Vendido"
"9724","Camisa","117.4","1","3","2","2020-08-30","Vendido"
"9725","Chocolate","1734.99","1","1","4","2021-01-03","Estoque"
"9726","Bola de Futebol","670.09","1","4","8","2022-05-22","Estoque"
"9727","Celular","1372.57","2","2","5","2023-06-01","Vendido"
"9728","Livro de Ficção","1253.57","3","9","7","2021-06-14","Vendido"
"9729","Chocolate","836.55","1","6","6","2022-10-06","Vendido"
"9730","Celular","1442.31","5","3","4","2022-03-22","Vendido"
"9731","Celular","1518.21","3","10","3","2021-12-07","Estoque"
"9732","Celular","1841.87","3","8","4","2021-04-26","Vendido"
"9733","Chocolate","292.51","5","5","6","2021-08-30","Vendido"
"9734","Celular","314.89","1","5","5","2021-04-24","Vendido"
"9735","Livro de Ficção","1787.45","5","4","2","2023-04-08","Vendido"
"9736","Bola de Futebol","317.54","2","3","2","2021-08-07","Estoque"
"9737","Livro de Ficção","1999.18","4","6","2","2022-11-12","Estoque"
"9738","Camisa","1267.6","3","2","6","2021-11-06","Vendido"
"9739","Chocolate","1248.64","1","5","2","2022-04-01","Estoque"
"9740","Chocolate","284.61","1","1","8","2021-02-28","Vendido"
"9741","Bola de Futebol","524.67","2","1","6","2022-05-04","Estoque"
"9742","Bola de Futebol","1813.69","5","4","3","2021-01-24","Vendido"
"9743","Camisa","82.8","1","10","1","2022-03-01","Estoque"
"9744","Bola de Futebol","152.92","5","4","9","2022-09-24","Vendido"
"9745","Camisa","1671.69","1","2","1","2022-03-27","Estoque"
"9746","Camisa","625.07","5","7","7","2021-10-17","Vendido"
"9747","Chocolate","612.91","1","5","4","2020-04-05","Vendido"
"9748","Livro de Ficção","1727.58","2","10","1","2021-08-08","Vendido"
"9749","Livro de Ficção","1708.51","2","8","8","2021-03-17","Vendido"
"9750","Celular","606.92","1","3","4","2021-06-26","Vendido"
"9751","Bola de Futebol","1074.28","3","9","4","2022-09-18","Vendido"
"9752","Bola de Futebol","1121.39","2","6","4","2022-02-07","Vendido"
"9753","Livro de Ficção","1244.76","5","2","6","2022-11-27","Vendido"
"9754","Camisa","1974.58","2","4","6","2022-03-21","Vendido"
"9755","Camisa","1951.67","2","4","1","2021-01-16","Vendido"
"9756","Celular","195.08","2","10","8","2023-07-07","Vendido"
"9757","Celular","325.56","5","1","1","2021-08-14","Vendido"
"9758","Celular","426.82","5","1","1","2021-01-29","Vendido"
"9759","Camisa","1367.34","2","3","9","2023-08-16","Vendido"
"9760","Bola de Futebol","469.51","4","5","2","2022-12-26","Vendido"
"9761","Livro de Ficção","1019.17","4","10","1","2020-06-01","Vendido"
"9762","Livro de Ficção","1014.78","2","2","8","2023-07-11","Estoque"
"9763","Chocolate","648.67","2","1","6","2022-05-11","Estoque"
"9764","Bola de Futebol","1403.21","2","6","1","2022-11-04","Estoque"
"9765","Celular","291.05","2","2","2","2023-05-06","Estoque"
"9766","Celular","1929.03","2","2","7","2022-12-19","Vendido"
"9767","Livro de Ficção","1656.12","4","3","3","2023-04-28","Vendido"
"9768","Livro de Ficção","825.19","5","1","3","2022-03-28","Vendido"
"9769","Bola de Futebol","1611.94","4","5","4","2023-04-16","Vendido"
"9770","Camisa","1119","4","2","3","2020-08-10","Vendido"
"9771","Celular","1838.64","2","2","9","2022-03-03","Vendido"
"9772","Chocolate","287.15","1","9","3","2021-12-24","Vendido"
"9773","Celular","656.03","1","7","9","2022-04-24","Vendido"
"9774","Chocolate","1672","5","1","2","2021-03-04","Estoque"
"9775","Livro de Ficção","1993.46","1","5","4","2020-05-03","Vendido"
"9776","Livro de Ficção","26.28","3","3","1","2021-11-22","Vendido"
"9777","Camisa","652.43","3","7","4","2021-06-28","Vendido"
"9778","Livro de Ficção","1500.47","2","8","6","2020-11-12","Estoque"
"9779","Camisa","305.03","3","1","4","2022-06-06","Vendido"
"9780","Camisa","947.25","2","10","1","2021-02-22","Vendido"
"9781","Chocolate","936.17","4","3","9","2021-10-26","Vendido"
"9782","Bola de Futebol","834.94","4","2","7","2020-01-31","Vendido"
"9783","Livro de Ficção","1945.38","1","1","10","2022-06-01","Vendido"
"9784","Livro de Ficção","1393.9","2","1","3","2023-01-25","Vendido"
"9785","Camisa","1375.57","4","2","6","2022-04-20","Vendido"
"9786","Chocolate","114.29","2","2","3","2022-05-05","Vendido"
"9787","Celular","1273.8","2","9","10","2023-02-20","Vendido"
"9788","Chocolate","931.47","2","9","10","2021-09-17","Vendido"
"9789","Bola de Futebol","564.83","1","3","4","2021-10-19","Vendido"
"9790","Chocolate","1300.55","2","3","2","2021-11-05","Vendido"
"9791","Livro de Ficção","1004.59","2","7","6","2023-05-07","Vendido"
"9792","Livro de Ficção","382.97","1","5","2","2022-12-27","Vendido"
"9793","Chocolate","912.54","1","8","10","2023-01-26","Vendido"
"9794","Chocolate","138.53","1","5","7","2021-07-02","Estoque"
"9795","Celular","1705.31","2","3","6","2022-05-15","Vendido"
"9796","Chocolate","1269.7","1","6","1","2021-12-19","Vendido"
"9797","Bola de Futebol","726.85","1","5","3","2021-01-18","Estoque"
"9798","Chocolate","1023.87","2","4","8","2020-10-15","Estoque"
"9799","Bola de Futebol","1486.71","1","2","3","2020-02-22","Vendido"
"9800","Bola de Futebol","1513.12","1","10","2","2021-03-29","Vendido"
"9801","Livro de Ficção","264.13","4","3","2","2020-05-26","Vendido"
"9802","Celular","271.81","1","4","1","2023-10-10","Vendido"
"9803","Bola de Futebol","1095.58","1","7","1","2021-11-09","Vendido"
"9804","Celular","1105.31","1","10","2","2022-12-14","Estoque"
"9805","Bola de Futebol","48.26","3","2","2","2021-12-15","Vendido"
"9806","Livro de Ficção","473.14","1","8","3","2020-02-11","Vendido"
"9807","Celular","1918.11","1","3","8","2023-10-06","Vendido"
"9808","Bola de Futebol","1143.72","3","6","2","2023-07-14","Vendido"
"9809","Celular","1319.64","2","7","3","2021-01-06","Vendido"
"9810","Chocolate","808.18","4","3","10","2021-12-04","Vendido"
"9811","Livro de Ficção","617.65","2","1","2","2023-10-26","Vendido"
"9812","Celular","1071.43","2","2","7","2023-08-03","Vendido"
"9813","Celular","20.89","1","1","10","2021-04-20","Vendido"
"9814","Chocolate","1911.82","2","6","4","2022-12-04","Vendido"
"9815","Chocolate","269.12","1","6","5","2022-12-19","Vendido"
"9816","Bola de Futebol","1038.46","1","2","4","2022-02-02","Vendido"
"9817","Celular","1624.51","2","5","10","2023-06-21","Estoque"
"9818","Celular","154.28","1","6","4","2020-12-09","Vendido"
"9819","Celular","1451.51","1","5","6","2021-01-05","Vendido"
"9820","Celular","663.08","5","1","3","2023-01-24","Vendido"
"9821","Bola de Futebol","18.75","5","4","1","2022-09-19","Vendido"
"9822","Chocolate","1737.25","5","2","8","2021-05-11","Vendido"
"9823","Camisa","349.44","2","7","5","2021-02-11","Estoque"
"9824","Camisa","322.04","4","9","6","2021-12-29","Vendido"
"9825","Chocolate","372.98","1","3","2","2020-04-07","Estoque"
"9826","Camisa","1921.68","2","7","3","2022-12-20","Vendido"
"9827","Chocolate","430.93","1","5","3","2020-08-24","Vendido"
"9828","Chocolate","1270.44","2","3","6","2023-10-02","Vendido"
"9829","Chocolate","451.61","1","5","6","2022-09-05","Vendido"
"9830","Chocolate","1218.39","5","1","9","2022-11-12","Vendido"
"9831","Chocolate","254.79","2","1","4","2023-05-14","Vendido"
"9832","Livro de Ficção","1892.11","2","1","7","2021-06-04","Vendido"
"9833","Chocolate","863.07","5","9","8","2021-07-08","Vendido"
"9834","Camisa","384.88","2","10","1","2020-11-02","Vendido"
"9835","Celular","271.08","2","1","4","2023-09-11","Vendido"
"9836","Bola de Futebol","799.82","3","4","5","2020-10-14","Vendido"
"9837","Chocolate","185.03","2","8","9","2022-05-11","Vendido"
"9838","Bola de Futebol","175.03","4","10","5","2021-12-11","Vendido"
"9839","Bola de Futebol","59.47","5","2","3","2023-05-28","Vendido"
"9840","Celular","193.8","1","2","2","2021-11-23","Vendido"
"9841","Chocolate","1997.28","1","2","3","2023-10-20","Vendido"
"9842","Camisa","409.98","3","3","9","2022-11-20","Vendido"
"9843","Chocolate","115.63","1","5","2","2021-07-01","Estoque"
"9844","Celular","1889.3","1","2","2","2022-12-03","Vendido"
"9845","Camisa","1403.59","1","8","2","2020-05-20","Vendido"
"9846","Celular","503.8","3","4","3","2021-10-11","Vendido"
"9847","Livro de Ficção","23.76","4","1","1","2022-08-30","Vendido"
"9848","Livro de Ficção","500.22","5","10","2","2023-03-20","Estoque"
"9849","Celular","660.53","1","8","1","2022-04-22","Vendido"
"9850","Bola de Futebol","1489.54","2","10","6","2022-03-18","Estoque"
"9851","Chocolate","280.22","5","3","8","2021-09-12","Vendido"
"9852","Camisa","1815.68","2","3","3","2021-07-03","Vendido"
"9853","Livro de Ficção","50.83","2","2","10","2021-06-23","Vendido"
"9854","Chocolate","1823.19","2","5","6","2021-12-02","Vendido"
"9855","Celular","1466.17","5","1","3","2020-01-28","Vendido"
"9856","Celular","1805.77","1","4","1","2021-07-13","Vendido"
"9857","Celular","326.26","1","10","1","2021-02-18","Vendido"
"9858","Chocolate","447.97","1","1","1","2023-06-04","Vendido"
"9859","Chocolate","1683.23","5","1","2","2023-08-13","Estoque"
"9860","Camisa","1789.93","1","2","4","2022-01-28","Vendido"
"9861","Bola de Futebol","1651.59","2","2","7","2023-01-01","Vendido"
"9862","Bola de Futebol","1818.2","3","1","6","2022-09-29","Vendido"
"9863","Chocolate","218.23","1","2","2","2022-10-03","Vendido"
"9864","Celular","1501.47","3","1","9","2023-05-13","Vendido"
"9865","Bola de Futebol","108.59","5","10","2","2022-01-15","Estoque"
"9866","Livro de Ficção","270.77","1","4","5","2021-08-01","Vendido"
"9867","Bola de Futebol","659.67","1","4","6","2020-08-20","Vendido"
"9868","Bola de Futebol","1977.74","1","3","1","2023-08-17","Estoque"
"9869","Camisa","861.39","1","9","2","2023-03-29","Vendido"
"9870","Camisa","593.27","3","5","1","2022-11-09","Vendido"
"9871","Camisa","1597.04","1","1","3","2023-08-14","Estoque"
"9872","Livro de Ficção","1119.4","5","9","4","2022-08-24","Vendido"
"9873","Camisa","609.84","2","6","10","2021-12-26","Vendido"
"9874","Livro de Ficção","1930.57","1","6","4","2021-08-23","Estoque"
"9875","Bola de Futebol","406.48","2","6","3","2022-08-22","Vendido"
"9876","Celular","1599.89","1","8","2","2022-11-12","Estoque"
"9877","Bola de Futebol","343.03","3","2","6","2020-05-21","Vendido"
"9878","Chocolate","1983.73","5","9","4","2020-05-28","Vendido"
"9879","Chocolate","899.64","2","2","4","2023-01-20","Vendido"
"9880","Chocolate","1781.06","5","3","8","2022-07-15","Vendido"
"9881","Bola de Futebol","1713.79","5","7","1","2022-11-21","Vendido"
"9882","Camisa","1551.84","1","3","1","2022-01-01","Vendido"
"9883","Celular","1271.15","4","10","2","2022-05-31","Vendido"
"9884","Chocolate","1604.83","4","3","6","2020-12-28","Vendido"
"9885","Bola de Futebol","1079.58","2","9","2","2021-04-15","Vendido"
"9886","Chocolate","346.45","5","2","9","2023-01-24","Vendido"
"9887","Chocolate","1094.38","3","1","1","2020-06-29","Vendido"
"9888","Camisa","1855.59","5","1","6","2022-12-23","Vendido"
"9889","Bola de Futebol","458.1","1","1","5","2023-04-02","Estoque"
"9890","Celular","731.28","3","5","7","2021-08-17","Vendido"
"9891","Bola de Futebol","889.15","5","9","2","2020-10-01","Estoque"
"9892","Livro de Ficção","115.36","1","4","10","2021-07-11","Vendido"
"9893","Camisa","478.73","1","1","9","2023-04-16","Vendido"
"9894","Livro de Ficção","523.42","5","9","1","2022-06-05","Vendido"
"9895","Chocolate","495.09","1","10","5","2022-02-10","Vendido"
"9896","Chocolate","821.29","1","3","2","2022-07-02","Vendido"
"9897","Bola de Futebol","165.6","5","1","7","2023-02-09","Vendido"
"9898","Bola de Futebol","1656.41","2","10","1","2021-01-05","Vendido"
"9899","Camisa","226.26","2","9","2","2022-06-20","Vendido"
"9900","Celular","966.98","5","6","10","2022-09-22","Vendido"
"9901","Bola de Futebol","1220.25","2","1","3","2020-07-11","Vendido"
"9902","Livro de Ficção","416.46","1","1","8","2022-01-14","Vendido"
"9903","Chocolate","1408.05","2","1","2","2022-11-27","Vendido"
"9904","Chocolate","1931.68","1","2","8","2020-01-04","Vendido"
"9905","Chocolate","1758.46","2","10","1","2022-01-03","Vendido"
"9906","Bola de Futebol","1566.94","1","3","2","2021-01-29","Vendido"
"9907","Chocolate","237.65","2","1","1","2022-06-16","Vendido"
"9908","Celular","1676.04","4","3","7","2023-10-29","Vendido"
"9909","Camisa","1648.15","5","1","8","2022-10-20","Vendido"
"9910","Camisa","1732.89","5","5","2","2022-03-04","Vendido"
"9911","Chocolate","389.61","3","1","2","2020-04-08","Vendido"
"9912","Camisa","1612.57","1","5","2","2022-04-08","Vendido"
"9913","Chocolate","698.23","1","1","1","2023-02-17","Vendido"
"9914","Celular","983.49","4","7","1","2021-09-10","Vendido"
"9915","Chocolate","1131.38","5","9","4","2022-05-02","Vendido"
"9916","Camisa","700.1","2","2","4","2023-02-16","Vendido"
"9917","Chocolate","297.5","2","2","2","2022-11-26","Vendido"
"9918","Bola de Futebol","982.34","4","2","2","2022-02-26","Vendido"
"9919","Livro de Ficção","1901.17","2","2","4","2021-01-05","Vendido"
"9920","Camisa","1350.9","1","9","6","2021-01-23","Vendido"
"9921","Chocolate","112.9","5","2","2","2023-10-06","Vendido"
"9922","Bola de Futebol","1365.89","4","9","10","2023-05-18","Vendido"
"9923","Bola de Futebol","1570.49","2","1","5","2023-05-02","Estoque"
"9924","Chocolate","1712.33","2","8","1","2021-02-14","Vendido"
"9925","Livro de Ficção","1287.66","4","3","4","2022-12-01","Vendido"
"9926","Camisa","98.81","5","6","1","2021-03-20","Vendido"
"9927","Celular","1702.01","3","5","10","2022-05-21","Vendido"
"9928","Bola de Futebol","1304.56","1","10","1","2022-10-11","Vendido"
"9929","Livro de Ficção","1105.62","3","3","9","2023-10-31","Vendido"
"9930","Celular","755.61","1","6","5","2022-11-03","Vendido"
"9931","Livro de Ficção","1331.55","2","4","1","2020-11-28","Estoque"
"9932","Camisa","221.73","1","8","1","2023-02-18","Vendido"
"9933","Camisa","1247.61","3","3","7","2022-04-25","Vendido"
"9934","Bola de Futebol","483.06","2","2","2","2020-05-25","Vendido"
"9935","Celular","489.67","1","5","6","2022-07-23","Estoque"
"9936","Chocolate","121.92","1","4","2","2022-11-18","Vendido"
"9937","Chocolate","1704.71","2","3","7","2020-11-28","Vendido"
"9938","Celular","1993.72","3","2","3","2020-04-26","Vendido"
"9939","Camisa","433.82","2","5","7","2022-09-21","Vendido"
"9940","Camisa","1884.08","2","8","1","2023-02-11","Vendido"
"9941","Camisa","1836.78","3","10","2","2023-01-11","Estoque"
"9942","Livro de Ficção","390.63","5","2","1","2020-12-09","Vendido"
"9943","Livro de Ficção","49.09","5","1","4","2022-11-03","Vendido"
"9944","Livro de Ficção","1167.08","2","8","1","2021-01-28","Estoque"
"9945","Chocolate","1764.23","1","2","9","2021-06-11","Vendido"
"9946","Camisa","411.35","2","10","2","2023-02-22","Vendido"
"9947","Camisa","1613.74","5","10","3","2022-11-02","Vendido"
"9948","Celular","1501.02","5","6","3","2023-01-25","Vendido"
"9949","Celular","1764.93","2","1","1","2022-03-29","Estoque"
"9950","Chocolate","678.75","2","1","4","2022-12-07","Vendido"
"9951","Chocolate","880.09","2","8","1","2021-10-29","Vendido"
"9952","Bola de Futebol","63.52","1","1","6","2021-12-13","Vendido"
"9953","Livro de Ficção","67.46","4","8","4","2020-04-15","Vendido"
"9954","Celular","1013.86","1","1","4","2020-08-24","Estoque"
"9955","Camisa","1775.32","1","3","2","2020-12-31","Vendido"
"9956","Celular","1837.65","2","9","1","2020-01-20","Vendido"
"9957","Bola de Futebol","1912.71","5","4","3","2022-12-22","Vendido"
"9958","Livro de Ficção","1384.89","1","2","3","2021-12-04","Vendido"
"9959","Livro de Ficção","447.59","2","6","1","2023-09-07","Estoque"
